track_id,track_name_x,popularity,track_uri,artist_name,artist_popularity,artist_genres,album,track_name_y,danceability,energy,tempo,loudness,valence,speechiness,instrumentalness,liveness,acousticness
6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,80,spotify:track:6n4U3TlzUGhdSFbUUhTvLP,Migos,82,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",Culture II,Walk It Talk It,0.907,0.633,145.914,-5.145,0.395,0.184,2.6e-06,0.106,0.0876
0b9oOr2ZgvyQu88wzixux9,This Is America,75,spotify:track:0b9oOr2ZgvyQu88wzixux9,Childish Gambino,82,"['atl hip hop', 'hip hop', 'rap']",This Is America,This Is America,0.854,0.463,120.024,-6.159,0.549,0.137,0.0,0.354,0.117
4hQ6UGyWQIGJmHSo0J88JW,Back To You - From 13 Reasons Why – Season 2 Soundtrack,78,spotify:track:4hQ6UGyWQIGJmHSo0J88JW,Selena Gomez,86,"['dance pop', 'pop', 'post-teen pop']",Back To You (From 13 Reasons Why – Season 2 Soundtrack),Back To You - From 13 Reasons Why – Season 2 Soundtrack,0.601,0.724,102.061,-4.856,0.508,0.0486,1.68e-06,0.12,0.0945
6hmhG1b4LEyNuashVvuIAo,Never Forget You,79,spotify:track:6hmhG1b4LEyNuashVvuIAo,Zara Larsson,79,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house']",So Good,Never Forget You,0.583,0.732,145.992,-5.728,0.276,0.0457,9.86e-06,0.269,0.00312
54flyrjcdnQdco7300avMJ,We Will Rock You - Remastered 2011,73,spotify:track:54flyrjcdnQdco7300avMJ,Queen,88,"['classic rock', 'glam rock', 'rock']",News Of The World (Deluxe Remastered Version),We Will Rock You - Remastered 2011,0.693,0.497,81.308,-7.316,0.473,0.119,0.0,0.258,0.679
4SSnFejRGlZikf02HLewEF,bury a friend,80,spotify:track:4SSnFejRGlZikf02HLewEF,Billie Eilish,92,"['art pop', 'electropop', 'pop']","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",bury a friend,0.905,0.389,120.046,-14.505,0.196,0.332,0.162,0.106,0.74
0AS63m1wHv9n4VVRizK6Hc,Mercy,83,spotify:track:0AS63m1wHv9n4VVRizK6Hc,Shawn Mendes,89,"['canadian pop', 'dance pop', 'pop', 'viral pop']",Illuminate (Deluxe),Mercy,0.555,0.662,148.128,-4.952,0.356,0.0827,0.0,0.111,0.125
0TlLq3lA83rQOYtrqBqSct,Nonstop,82,spotify:track:0TlLq3lA83rQOYtrqBqSct,Drake,98,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",Scorpion,Nonstop,0.912,0.412,154.983,-8.074,0.423,0.123,0.0126,0.104,0.0165
2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,82,spotify:track:2qT1uLXPVPzGgFOx4jtEuo,Ariana Grande,93,"['dance pop', 'pop']",Sweetener,no tears left to cry,0.699,0.713,121.993,-5.507,0.354,0.0594,3.11e-06,0.294,0.04
78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),86,spotify:track:78QR3Wp35dqAhFEc2qAGjE,Lil Baby,92,"['atl hip hop', 'atl trap', 'rap', 'trap']",Drip Harder,Drip Too Hard (Lil Baby & Gunna),0.897,0.662,112.511,-6.903,0.389,0.292,0.0,0.534,0.0852
5N5k9nd479b1xpDZ4usjrg,Promises (with Sam Smith),80,spotify:track:5N5k9nd479b1xpDZ4usjrg,Calvin Harris,87,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop rap', 'progressive house', 'uk dance']",Promises (with Sam Smith),Promises (with Sam Smith),0.781,0.768,123.07,-5.991,0.486,0.0394,4.91e-06,0.325,0.0119
6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger (with Normani),80,spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,Sam Smith,86,"['dance pop', 'pop', 'uk pop']",Dancing With A Stranger (with Normani),Dancing With A Stranger (with Normani),0.741,0.52,102.998,-7.513,0.347,0.0656,1.97e-06,0.222,0.45
7F9vK8hNFMml4GtHsaXui6,Back to You (feat. Bebe Rexha & Digital Farm Animals),74,spotify:track:7F9vK8hNFMml4GtHsaXui6,Louis Tomlinson,72,['pop'],Back to You (feat. Bebe Rexha & Digital Farm Animals),Back to You (feat. Bebe Rexha & Digital Farm Animals),0.683,0.53,75.016,-4.918,0.645,0.142,0.0,0.394,0.207
5oO3drDxtziYU2H1X23ZIp,Love On The Brain,86,spotify:track:5oO3drDxtziYU2H1X23ZIp,Rihanna,92,"['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']",ANTI (Deluxe),Love On The Brain,0.509,0.637,172.006,-4.83,0.378,0.0471,1.08e-05,0.0789,0.0717
4ofwffwvvnbSkrMSCKQDaC,Shotgun,81,spotify:track:4ofwffwvvnbSkrMSCKQDaC,George Ezra,77,"['folk-pop', 'modern rock', 'neo-singer-songwriter', 'pop', 'pop rock']",Staying at Tamara's,Shotgun,0.673,0.735,115.744,-4.733,0.754,0.0457,0.0,0.242,0.286
2aibwv5hGXSgw7Yru8IYTO,Snow (Hey Oh),84,spotify:track:2aibwv5hGXSgw7Yru8IYTO,Red Hot Chili Peppers,88,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Stadium Arcadium,Snow (Hey Oh),0.427,0.9,104.655,-3.674,0.599,0.0499,1.75e-05,0.119,0.116
3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,85,spotify:track:3ZOEytgrvLwQaqXreDs2Jx,Red Hot Chili Peppers,88,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",By the Way (Deluxe Edition),Can't Stop,0.618,0.938,91.455,-3.442,0.875,0.0456,0.0,0.167,0.0179
7mkT9kS25nUIoNkm02Ww0n,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",62,spotify:track:7mkT9kS25nUIoNkm02Ww0n,Rudimental,73,"['dance pop', 'edm', 'house', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky']",Toast to Our Differences (Deluxe Edition),"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",0.654,0.798,92.207,-4.084,0.574,0.0451,0.0,0.15,0.188
4llK75pXNWZz6KAho2Gp16,She Will Be Loved - Radio Mix,82,spotify:track:4llK75pXNWZz6KAho2Gp16,Maroon 5,90,"['pop', 'pop rock']",Songs About Jane: 10th Anniversary Edition,She Will Be Loved - Radio Mix,0.651,0.663,102.0,-5.569,0.465,0.0281,0.0,0.0994,0.228
1LmN9SSHISbtp9LoaR5ZVJ,Payphone,79,spotify:track:1LmN9SSHISbtp9LoaR5ZVJ,Maroon 5,90,"['pop', 'pop rock']",Overexposed,Payphone,0.739,0.756,110.028,-4.828,0.523,0.0394,0.0,0.37,0.0136
2BgEsaKNfHUdlh97KmvFyo,2002,85,spotify:track:2BgEsaKNfHUdlh97KmvFyo,Anne-Marie,82,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",Speak Your Mind (Deluxe),2002,0.697,0.683,96.133,-2.881,0.603,0.117,0.0,0.137,0.0372
3Vo4wInECJQuz9BIBMOu8i,Finesse - Remix; feat. Cardi B,79,spotify:track:3Vo4wInECJQuz9BIBMOu8i,Bruno Mars,92,"['dance pop', 'pop']",Finesse (Remix) [feat. Cardi B],Finesse - Remix; feat. Cardi B,0.704,0.859,105.115,-4.877,0.926,0.0996,0.0,0.0215,0.0185
72gv4zhNvRVdQA0eOenCal,Symphony (feat. Zara Larsson),80,spotify:track:72gv4zhNvRVdQA0eOenCal,Clean Bandit,81,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky']",What Is Love? (Deluxe Edition),Symphony (feat. Zara Larsson),0.715,0.605,122.956,-5.128,0.454,0.0428,1.41e-05,0.189,0.239
3NuK5xMlSlB6K2Qp16zf3h,Solo (feat. Demi Lovato),72,spotify:track:3NuK5xMlSlB6K2Qp16zf3h,Clean Bandit,81,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky']",What Is Love? (Deluxe Edition),Solo (feat. Demi Lovato),0.74,0.622,104.966,-4.608,0.556,0.0446,4.85e-05,0.356,0.0357
6zeeWid2sgw4lap2jV61PZ,Better,81,spotify:track:6zeeWid2sgw4lap2jV61PZ,Khalid,90,"['pop', 'pop r&b']",Suncity,Better,0.596,0.552,97.949,-10.278,0.112,0.097,0.334,0.104,0.0765
6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),76,spotify:track:6TqXcAFInzjp0bODyvrWEq,Khalid,90,"['pop', 'pop r&b']",Free Spirit,Talk (feat. Disclosure),0.9,0.4,135.984,-8.575,0.346,0.127,0.0,0.0599,0.0516
70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),78,spotify:track:70eFcWOvlMObDhURTqT4Fv,Ed Sheeran,96,"['pop', 'uk pop']",No.6 Collaborations Project,Beautiful People (feat. Khalid),0.64,0.647,92.979,-8.114,0.546,0.186,0.0,0.0801,0.124
0FZ4Dmg8jJJAPJnvBIzD9z,ZEZE (feat. Travis Scott & Offset),82,spotify:track:0FZ4Dmg8jJJAPJnvBIzD9z,Kodak Black,86,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap']",Dying to Live,ZEZE (feat. Travis Scott & Offset),0.861,0.603,98.043,-5.788,0.504,0.176,0.0,0.0924,0.0521
62vDrkBEyJYEOFj1ScBqM7,Sin Pijama,72,spotify:track:62vDrkBEyJYEOFj1ScBqM7,Becky G,86,"['dance pop', 'latin', 'latin pop', 'latin viral pop', 'pop', 'rap latina', 'reggaeton']",MALA SANTA,Sin Pijama,0.788,0.745,94.002,-4.417,0.79,0.0448,4.56e-05,0.0973,0.352
48zFZh27QU5qsrBjn4C2FA,Vaina Loca,77,spotify:track:48zFZh27QU5qsrBjn4C2FA,Ozuna,91,"['latin', 'puerto rican pop', 'reggaeton', 'trap latino']",Aura,Vaina Loca,0.754,0.805,93.982,-4.249,0.555,0.0752,0.0,0.203,0.315
3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,88,spotify:track:3GVkPk8mqxz0itaAriG1L7,XXXTENTACION,92,"['emo rap', 'miami hip hop']",17,Everybody Dies In Their Nightmares,0.734,0.57,129.953,-7.066,0.689,0.133,2.14e-05,0.112,0.847
7AQim7LbvFVZJE3O8TYgf2,Fuck Love (feat. Trippie Redd),87,spotify:track:7AQim7LbvFVZJE3O8TYgf2,XXXTENTACION,92,"['emo rap', 'miami hip hop']",17,Fuck Love (feat. Trippie Redd),0.797,0.533,131.036,-9.74,0.329,0.0412,0.000152,0.103,0.0172
7AFASza1mXqntmGtbxXprO,changes,84,spotify:track:7AFASza1mXqntmGtbxXprO,XXXTENTACION,92,"['emo rap', 'miami hip hop']",?,changes,0.669,0.308,64.934,-10.068,0.52,0.029,0.0,0.0984,0.883
0F7FA14euOIX8KcbEturGH,Old Town Road,81,spotify:track:0F7FA14euOIX8KcbEturGH,Lil Nas X,89,"['lgbtq+ hip hop', 'pop']",7 EP,Old Town Road,0.907,0.53,135.998,-6.112,0.507,0.127,2.23e-06,0.101,0.0578
1000nHvUdawXuUHgBod4Wv,Panini,77,spotify:track:1000nHvUdawXuUHgBod4Wv,Lil Nas X,89,"['lgbtq+ hip hop', 'pop']",Panini,Panini,0.703,0.594,153.848,-6.146,0.475,0.0752,0.0,0.123,0.342
2QZ7WLBE8h2y1Y5Fb8RYbH,In My Blood,80,spotify:track:2QZ7WLBE8h2y1Y5Fb8RYbH,Shawn Mendes,89,"['canadian pop', 'dance pop', 'pop', 'viral pop']",Shawn Mendes,In My Blood,0.622,0.712,140.025,-7.321,0.487,0.066,0.0,0.13,0.0573
6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,84,spotify:track:6vN77lE9LK6HP2DewaN6HZ,Lil Baby,92,"['atl hip hop', 'atl trap', 'rap', 'trap']",Harder Than Ever,Yes Indeed,0.963,0.346,119.957,-9.309,0.562,0.53,0.0,0.108,0.0355
5qmq61DAAOUaW8AUo8xKhh,Truth Hurts,68,spotify:track:5qmq61DAAOUaW8AUo8xKhh,Lizzo,76,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']",Cuz I Love You (Deluxe),Truth Hurts,0.715,0.624,158.087,-3.046,0.412,0.114,0.0,0.123,0.11
1lOe9qE0vR9zwWQAOk6CoO,Ransom,83,spotify:track:1lOe9qE0vR9zwWQAOk6CoO,Lil Tecca,82,"['melodic rap', 'pluggnb', 'rap']",We Love You Tecca,Ransom,0.745,0.642,179.974,-6.257,0.226,0.287,0.0,0.0658,0.0204
0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),82,spotify:track:0t3ZvGKlmYmVsDzBJAXK8C,Post Malone,91,"['dfw rap', 'melodic rap', 'rap']",Hollywood's Bleeding,Goodbyes (feat. Young Thug),0.548,0.653,150.068,-3.875,0.163,0.081,0.0,0.103,0.456
5OCJzvD7sykQEKHH7qAC3C,God is a woman,83,spotify:track:5OCJzvD7sykQEKHH7qAC3C,Ariana Grande,93,"['dance pop', 'pop']",Sweetener,God is a woman,0.602,0.658,145.031,-5.934,0.268,0.0558,6e-05,0.237,0.0233
1bhUWB0zJMIKr9yVPrkEuI,Perfect Duet (Ed Sheeran & Beyoncé),85,spotify:track:1bhUWB0zJMIKr9yVPrkEuI,Ed Sheeran,96,"['pop', 'uk pop']",Perfect Duet (Ed Sheeran & Beyoncé),Perfect Duet (Ed Sheeran & Beyoncé),0.587,0.299,94.992,-7.365,0.356,0.0263,0.0,0.123,0.779
5ZSl6gDoV6bPPxzmLeneV9,Rise,75,spotify:track:5ZSl6gDoV6bPPxzmLeneV9,Jonas Blue,80,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",Blue,Rise,0.687,0.785,106.046,-4.65,0.655,0.0333,0.0,0.203,0.327
6lanRgr6wXibZr8KgzXxBl,A Thousand Years,84,spotify:track:6lanRgr6wXibZr8KgzXxBl,Christina Perri,75,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",A Thousand Years,A Thousand Years,0.421,0.407,139.028,-7.445,0.161,0.0267,0.000961,0.11,0.309
6h5PAsRni4IRlxWr6uDPTP,More Than You Know,83,spotify:track:6h5PAsRni4IRlxWr6uDPTP,Axwell /\ Ingrosso,70,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",More Than You Know,More Than You Know,0.646,0.741,123.077,-4.973,0.571,0.034,0.0,0.312,0.0275
3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,87,spotify:track:3eekarcy7kvN4yt5ZFzltW,Travis Scott,92,"['hip hop', 'rap', 'slap house']",HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,0.598,0.427,76.469,-8.764,0.0605,0.0317,5.83e-06,0.21,0.0546
7snQQk1zcKl8gZ92AnueZW,Sweet Child O' Mine,78,spotify:track:7snQQk1zcKl8gZ92AnueZW,Guns N' Roses,82,"['glam metal', 'hard rock', 'rock']",Appetite For Destruction,Sweet Child O' Mine,0.446,0.952,125.303,-5.321,0.624,0.0523,0.0857,0.112,0.0901
116H0KvKr2Zl4RPuVBruDO,MIA (feat. Drake),82,spotify:track:116H0KvKr2Zl4RPuVBruDO,Bad Bunny,100,"['latin', 'reggaeton', 'trap latino']",MIA (feat. Drake),MIA (feat. Drake),0.817,0.539,97.062,-6.349,0.158,0.0621,0.000496,0.099,0.0141
3V8UKqhEK5zBkBb6d6ub8i,Te Boté - Remix,82,spotify:track:3V8UKqhEK5zBkBb6d6ub8i,Nio Garcia,81,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",Te Boté (Remix),Te Boté - Remix,0.903,0.675,96.507,-3.445,0.442,0.214,1.28e-05,0.0595,0.542
2TH65lNHgvLxCKXM3apjxI,Callaita,86,spotify:track:2TH65lNHgvLxCKXM3apjxI,Bad Bunny,100,"['latin', 'reggaeton', 'trap latino']",Callaita,Callaita,0.61,0.624,176.169,-4.773,0.244,0.309,2.12e-06,0.243,0.6
7lQ8MOhq6IN2w8EYcFNSUk,Without Me,93,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,95,"['detroit hip hop', 'hip hop', 'rap']",The Eminem Show,Without Me,0.908,0.669,112.238,-2.827,0.662,0.0738,0.0,0.237,0.00286
1cS0TgbR263ey9jn0MwD2s,River (feat. Ed Sheeran),77,spotify:track:1cS0TgbR263ey9jn0MwD2s,Eminem,95,"['detroit hip hop', 'hip hop', 'rap']",Revival,River (feat. Ed Sheeran),0.748,0.749,90.09,-5.916,0.659,0.516,0.0,0.0713,0.142
5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),46,spotify:track:5KawlOMHjWeUjQtnuRs22c,BTS,96,"['k-pop', 'k-pop boy group']",MAP OF THE SOUL : PERSONA,Boy With Luv (feat. Halsey),0.645,0.862,119.991,-4.757,0.798,0.0965,0.0,0.192,0.0923
7BY005dacJkbO6EPiOh2wb,House Of The Rising Sun,75,spotify:track:7BY005dacJkbO6EPiOh2wb,The Animals,69,"['album rock', 'blues rock', 'british invasion', 'classic rock', 'folk rock', 'protopunk', 'psychedelic rock', 'rock']",The Animals,House Of The Rising Sun,0.295,0.584,117.2,-6.696,0.228,0.0345,0.218,0.0996,0.000385
7tqhbajSfrz2F7E1Z75ASX,Ain't No Mountain High Enough,84,spotify:track:7tqhbajSfrz2F7E1Z75ASX,Marvin Gaye,76,"['classic soul', 'funk', 'indie r&b', 'motown', 'northern soul', 'quiet storm', 'soul']",United,Ain't No Mountain High Enough,0.663,0.6,129.991,-10.87,0.8,0.032,0.0,0.184,0.43
63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black",83,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,The Rolling Stones,82,"['british invasion', 'classic rock', 'rock']",Aftermath,"Paint It, Black",0.464,0.795,158.691,-9.267,0.612,0.0926,0.00244,0.399,0.0493
4BP3uh0hFLFRb5cjsgLqDh,Fortunate Son,84,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,Creedence Clearwater Revival,80,"['album rock', 'classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']",Willy And The Poor Boys,Fortunate Son,0.64,0.663,132.77,-7.516,0.663,0.0374,0.00806,0.152,0.201
5DnT9a5IM3eMjKgXTWVJvi,Have You Ever Seen The Rain,76,spotify:track:5DnT9a5IM3eMjKgXTWVJvi,Creedence Clearwater Revival,80,"['album rock', 'classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']",Pendulum,Have You Ever Seen The Rain,0.743,0.47,116.122,-13.154,0.89,0.029,3.15e-05,0.186,0.0936
5CQ30WqJwcep0pYcV4AMNc,Stairway to Heaven - Remaster,83,spotify:track:5CQ30WqJwcep0pYcV4AMNc,Led Zeppelin,80,"['album rock', 'classic rock', 'hard rock', 'rock']",Led Zeppelin IV (Deluxe Edition),Stairway to Heaven - Remaster,0.338,0.34,82.433,-12.049,0.197,0.0339,0.0032,0.116,0.58
4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',85,spotify:track:4bHsxqR3GMrXTxEPLuK5ue,Journey,76,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",Escape,Don't Stop Believin',0.5,0.748,118.852,-9.072,0.514,0.0363,0.0,0.447,0.127
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,88,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,a-ha,74,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'soft rock', 'synthpop']",Hunting High and Low,Take on Me,0.573,0.902,84.412,-7.638,0.876,0.054,0.00125,0.0928,0.018
37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer,87,spotify:track:37ZJ0p5Jm13JPevGcx4SkF,Bon Jovi,81,"['glam metal', 'rock']",Slippery When Wet,Livin' On A Prayer,0.532,0.887,122.511,-3.757,0.795,0.0335,0.000214,0.294,0.0778
2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,87,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,AC/DC,84,"['australian rock', 'hard rock', 'rock']",Highway to Hell,Highway to Hell,0.574,0.913,115.728,-4.793,0.423,0.133,0.00158,0.156,0.061
08mG3Y1vljYA6bvDt4Wqkj,Back In Black,87,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,AC/DC,84,"['australian rock', 'hard rock', 'rock']",Back In Black,Back In Black,0.31,0.7,188.386,-5.678,0.763,0.047,0.00965,0.0828,0.011
57bgtoPSgt236HzfBOd8kj,Thunderstruck,87,spotify:track:57bgtoPSgt236HzfBOd8kj,AC/DC,84,"['australian rock', 'hard rock', 'rock']",The Razors Edge,Thunderstruck,0.502,0.89,133.52,-5.175,0.259,0.0364,0.0117,0.217,0.000147
6b2oQwSGFkzsMtQruIWm2p,Creep,6,spotify:track:6b2oQwSGFkzsMtQruIWm2p,Radiohead,82,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",Pablo Honey,Creep,0.515,0.43,91.841,-9.935,0.104,0.0369,0.000141,0.129,0.0102
1Je1IMUlBXcx1Fz0WE7oPT,Wannabe,84,spotify:track:1Je1IMUlBXcx1Fz0WE7oPT,Spice Girls,72,"['dance pop', 'europop', 'girl group', 'pop']",Spice,Wannabe,0.768,0.864,110.008,-6.145,0.891,0.0324,0.0,0.162,0.101
6Qyc6fS4DsZjB2mRW9DsQs,Iris,84,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,The Goo Goo Dolls,73,"['alternative rock', 'neo mellow', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",Dizzy up the Girl,Iris,0.315,0.715,155.925,-8.072,0.497,0.0362,7.97e-06,0.0942,0.00125
2DlHlPMa4M17kufBvI2lEN,Chop Suey!,86,spotify:track:2DlHlPMa4M17kufBvI2lEN,System Of A Down,81,"['alternative metal', 'nu metal', 'rap metal', 'rock']",Toxicity,Chop Suey!,0.417,0.934,127.066,-3.908,0.287,0.119,0.0015,0.132,0.000278
5sNESr6pQfIhL3krM8CtZn,Numb / Encore,82,spotify:track:5sNESr6pQfIhL3krM8CtZn,JAY-Z,88,"['east coast hip hop', 'hip hop', 'rap']",Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,Numb / Encore,0.687,0.793,107.045,-4.254,0.751,0.166,0.0,0.582,0.0603
4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",87,spotify:track:4HlFJV71xXKIGcU3kRyttv,Train,77,"['dance pop', 'neo mellow', 'pop', 'pop rock']","Save Me, San Francisco (Golden Gate Edition)","Hey, Soul Sister",0.673,0.886,97.012,-4.44,0.795,0.0431,0.0,0.0826,0.185
22vgEDb5hykfaTwLuskFGD,Sucker,84,spotify:track:22vgEDb5hykfaTwLuskFGD,Jonas Brothers,80,"['boy band', 'dance pop', 'pop', 'post-teen pop']",Happiness Begins,Sucker,0.842,0.734,137.958,-5.065,0.952,0.0588,0.0,0.106,0.0427
5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross),82,spotify:track:5ry2OE6R2zPQFDO85XkgRb,Drake,98,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",The Best In The World Pack,Money In The Grave (Drake ft. Rick Ross),0.831,0.502,100.541,-4.045,0.101,0.046,0.0,0.122,0.101
0v9Wz8o0BT8DU38R4ddjeH,No Problem (feat. Lil Wayne & 2 Chainz),74,spotify:track:0v9Wz8o0BT8DU38R4ddjeH,Chance the Rapper,81,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",Coloring Book,No Problem (feat. Lil Wayne & 2 Chainz),0.652,0.795,135.018,-5.192,0.788,0.174,0.0,0.123,0.156
4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored",81,spotify:track:4kV4N9D1iKVxx1KLvtTpjS,Ariana Grande,93,"['dance pop', 'pop']","thank u, next","break up with your girlfriend, i'm bored",0.726,0.554,169.999,-5.29,0.335,0.0917,0.0,0.106,0.0421
4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,79,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,Camila Cabello,87,"['dance pop', 'pop', 'post-teen pop']",Camila,Never Be the Same,0.637,0.713,129.923,-4.333,0.243,0.0747,0.000637,0.137,0.181
7uzmGiiJyRfuViKKK3lVmR,Mine,80,spotify:track:7uzmGiiJyRfuViKKK3lVmR,Bazzi,78,"['dance pop', 'electropop', 'pop']",COSMIC,Mine,0.71,0.789,142.929,-3.874,0.717,0.0722,2.77e-06,0.451,0.0161
45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),78,spotify:track:45Egmo7icyopuzJN0oMEdk,Khalid,90,"['pop', 'pop r&b']",Love Lies (with Normani),Love Lies (with Normani),0.708,0.648,143.955,-5.626,0.338,0.0449,0.0,0.134,0.0956
2l8nEO0vsTRCRnGqQty6qx,FEFE,53,spotify:track:2l8nEO0vsTRCRnGqQty6qx,6ix9ine,76,"['emo rap', 'rap']",DUMMY BOY,FEFE,0.931,0.387,125.978,-9.127,0.376,0.412,0.0,0.136,0.088
7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (with Metro Boomin),86,spotify:track:7sO5G9EABYOXQKNPNiE9NR,Offset,82,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Without Warning,Ric Flair Drip (with Metro Boomin),0.88,0.428,100.007,-8.28,0.333,0.206,5.05e-05,0.114,0.149
09mEdoA6zrmBPgTEN5qXmN,Call Out My Name,85,spotify:track:09mEdoA6zrmBPgTEN5qXmN,The Weeknd,97,"['canadian contemporary r&b', 'canadian pop', 'pop']","My Dear Melancholy,",Call Out My Name,0.461,0.593,134.17,-4.954,0.175,0.0356,0.0,0.307,0.17
7aiClxsDWFRQ0Kzk5KI5ku,hot girl bummer,7,spotify:track:7aiClxsDWFRQ0Kzk5KI5ku,blackbear,86,"['electropop', 'pop', 'pop rap']",hot girl bummer,hot girl bummer,0.778,0.559,129.989,-7.109,0.678,0.0776,0.0,0.399,0.128
7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,85,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Bruno Mars,92,"['dance pop', 'pop']",Doo-Wops & Hooligans,Just the Way You Are,0.635,0.841,109.021,-5.379,0.424,0.0422,0.0,0.0622,0.0134
2FRnf9qhLbvw8fu4IBXx78,Last Christmas,71,spotify:track:2FRnf9qhLbvw8fu4IBXx78,Wham!,70,"['disco', 'europop', 'new romantic', 'new wave pop', 'soft rock']",LAST CHRISTMAS,Last Christmas,0.735,0.478,107.682,-12.472,0.947,0.0293,2.48e-06,0.355,0.189
2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),85,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,Whitney Houston,80,"['dance pop', 'pop', 'urban contemporary']",Whitney,I Wanna Dance with Somebody (Who Loves Me),0.709,0.824,118.818,-8.824,0.867,0.0453,0.000307,0.0888,0.207
6eT7xZZlB2mwyzJ2sUKG6w,White Iverson,80,spotify:track:6eT7xZZlB2mwyzJ2sUKG6w,Post Malone,91,"['dfw rap', 'melodic rap', 'rap']",Stoney (Deluxe),White Iverson,0.675,0.562,130.098,-7.678,0.309,0.0352,0.0,0.0816,0.233
